time,satellite,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mod_x_km,mod_y_km,mod_z_km,real_radius_km,modified_radius_km,position_error_km,radius_error_km,inertia_factor
2022-07-04 03:25:00,R01,17830.726938,-16247.994238,8319.42375,0.9458229066666657,-0.7608215633333324,-3.2907449566666642,17830.726938,-16247.994238,8319.42375,25517.542033426027,25517.542033426027,0.0,0.0,1.0
2022-07-04 03:30:00,R01,18074.864075,-16460.484034,7314.236633,0.8137904566666717,-0.7082993200000055,-3.3506237233333316,18074.864075,-16460.484034,7314.236633,25517.568526151033,25517.568526151033,0.0,0.0,1.0
2022-07-04 03:35:00,R01,18279.715926,-16655.133522,6293.256162,0.6828395033333314,-0.6488316266666637,-3.403268236666669,18279.715926,-16655.133522,6293.256162,25517.573554150036,25517.573554150036,0.0,0.0,1.0
2022-07-04 03:40:00,R01,18445.763055,-16829.906615,5258.686731,0.5534904299999955,-0.582576976666666,-3.4485647699999995,18445.763055,-16829.906615,5258.686731,25517.557043839817,25517.557043839817,0.0,0.0,1.0
2022-07-04 03:45:00,R01,18573.639026,-16982.824964,4212.76212,0.426253236666671,-0.5097278299999985,-3.4864153699999982,18573.639026,-16982.824964,4212.76212,25517.51898413556,25517.51898413556,0.0,0.0,1.0
2022-07-04 03:50:00,R01,18664.126604,-17111.977897,3157.74066,0.30162526000000073,-0.43050977666667073,-3.516738200000001,18664.126604,-17111.977897,3157.74066,25517.459425134282,25517.459425134282,0.0,0.0,1.0
2022-07-04 03:55:00,R01,18718.15327,-17215.532066,2095.900378,0.18008888666665976,-0.3451805633333303,-3.5394676066666673,18718.15327,-17215.532066,2095.900378,25517.37848112902,25517.37848112902,0.0,0.0,1.0
2022-07-04 04:00:00,R01,18736.786079,-17291.740753,1029.534085,0.06210936333334151,-0.25402895666666153,-3.5545543099999994,18736.786079,-17291.740753,1029.534085,25517.276329407614,25517.276329407614,0.0,0.0,1.0
2022-07-04 04:05:00,R01,18721.225888,-17338.952787,-39.055579,-0.05186730333333495,-0.1573734466666671,-3.561965546666667,18721.225888,-17338.952787,-39.05557900000008,25517.153207942054,25517.153207942054,7.815970093361102e-14,0.0,1.0
2022-07-04 04:10:00,R01,18672.800974,-17355.621046,-1107.561097,-0.16141637999999753,-0.05556086333333951,-3.56168506,18672.800974,-17355.621046,-1107.561097,25517.009419024038,25517.009419024038,0.0,0.0,1.0
2022-07-04 04:15:00,R01,18592.96008,-17340.310477,-2173.675072,-0.26613631333333615,0.05103523000000375,-3.55371325,18592.96008,-17340.310477,-2173.675072,25516.845324096466,25516.845324096466,0.0,0.0,1.0
2022-07-04 04:20:00,R01,18483.264912,-17291.705628,-3235.095183,-0.36565056000000673,0.16201616333333124,-3.5380670366666664,18483.264912,-17291.705628,-3235.095183,25516.661344612603,25516.661344612603,0.0,0.0,1.0
2022-07-04 04:25:00,R01,18345.382139,-17208.617624,-4289.529177,-0.45960924333332515,0.276960013333337,-3.5147799800000015,18345.382139,-17208.617624,-4289.529177,25516.457961780627,25516.457961780627,0.0,0.0,1.0
2022-07-04 04:30:00,R01,18181.074907,-17089.990584,-5334.699794,-0.5476907733333428,0.39542346666666467,-3.483902056666666,18181.074907,-17089.990584,-5334.699794,25516.235710371882,25516.235710371882,0.0,0.0,1.0
2022-07-04 04:35:00,R01,17992.193941,-16934.907425,-6368.349697,-0.6296032199999899,0.5169438633333265,-3.4454996766666652,17992.193941,-16934.907425,-6368.349697,25515.995182770304,25515.995182770304,0.0,0.0,1.0
2022-07-04 04:40:00,R01,17780.668248,-16742.595034,-7388.24634,-0.705085643333332,0.6410413033333316,-3.3996554766666667,17780.668248,-16742.595034,-7388.24634,25515.737022443234,25515.737022443234,0.0,0.0,1.0
2022-07-04 04:45:00,R01,17548.495475,-16512.428795,-8392.186781,-0.7739092433333402,0.7672207966666732,-3.346468136666669,17548.495475,-16512.428795,-8392.186781,25515.461922395836,25515.461922395836,0.0,0.0,1.0
2022-07-04 04:50:00,R01,17297.731977,-16243.936422,-9378.00245,-0.8358783266666675,0.8949745766666638,-3.286052229999999,17297.731977,-16243.936422,-9378.00245,25515.17062420537,25515.17062420537,0.0,0.0,1.0
2022-07-04 04:55:00,R01,17030.482626,-15936.801112,-10343.563816,-0.8908311699999952,1.0237843666666715,-3.2185378866666663,17030.482626,-15936.801112,-10343.563816,25514.8639144636,25514.8639144636,0.0,0.0,1.0
2022-07-04 05:00:00,R01,16748.890415,-15590.863968,-11286.785001,-0.9386407033333307,1.1531238133333317,-3.1440706166666677,16748.890415,-15590.863968,-11286.785001,25514.542619086045,25514.542619086045,0.0,0.0,1.0
2022-07-04 05:05:00,R01,16455.125914,-15206.125725,-12205.628263,-0.9792150033333382,1.2824608099999992,-3.0628108733333343,16455.125914,-15206.125725,-12205.628263,25514.20760487469,25514.20760487469,0.0,0.0,1.0
2022-07-04 05:10:00,R01,16151.376615,-14782.747706,-13098.10842,-1.0124976633333367,1.4112600633333325,-2.9749338566666665,16151.376615,-14782.747706,-13098.10842,25513.859772305954,25513.859772305954,0.0,0.0,1.0
2022-07-04 05:15:00,R01,15839.836219,-14321.052087,-13962.297112,-1.0384679866666617,1.538985396666667,-2.8806289733333323,15839.836219,-14321.052087,-13962.297112,25513.500053247786,25513.500053247786,0.0,0.0,1.0
2022-07-04 05:20:00,R01,15522.693927,-13821.521381,-14796.326981,-1.0571409733333348,1.6651023533333318,-2.780099563333333,15522.693927,-13821.521381,-14796.326981,25513.129407531163,25513.129407531163,0.0,0.0,1.0
2022-07-04 05:25:00,R01,15202.123767,-13284.797211,-15598.395702,-1.0685672000000037,1.7890805666666711,-2.673562403333332,15202.123767,-13284.797211,-15598.395702,25512.748821731297,25512.748821731297,0.0,0.0,1.0
2022-07-04 05:30:00,R01,14880.27402,-12711.678346,-16366.769863,-1.0728324899999946,1.910396216666662,-2.5612472033333322,14880.27402,-12711.678346,-16366.769863,25512.359299579828,25512.359299579828,0.0,0.0,1.0
2022-07-04 05:35:00,R01,14559.256794,-12103.118,-17099.788725,-1.0700574199999997,2.0285344866666675,-2.4433962066666632,14559.256794,-12103.118,-17099.788725,25511.961864098106,25511.961864098106,0.0,0.0,1.0
2022-07-04 05:40:00,R01,14241.137783,-11460.220445,-17795.867797,-1.0603967033333357,2.1429918499999987,-2.3202635733333348,14241.137783,-11460.220445,-17795.867797,25511.557550465,25511.557550465,0.0,0.0,1.0
2022-07-04 05:45:00,R01,13927.926279,-10784.236897,-18453.502268,-1.0440383466666694,2.2532784933333336,-2.1921149033333376,13927.926279,-10784.236897,-18453.502268,25511.14740341869,25511.14740341869,0.0,0.0,1.0
2022-07-04 05:50:00,R01,13621.565463,-10076.560759,-19071.270249,-1.0212027199999951,2.3589204600000024,-2.0592266033333364,13621.565463,-10076.560759,-19071.270249,25510.73247288297,25510.73247288297,0.0,0.0,1.0
2022-07-04 05:55:00,R01,13323.923036,-9338.722171,-19647.835859,-0.9921414233333355,2.459461960000002,-1.9218853666666595,13323.923036,-9338.722171,-19647.835859,25510.313812232584,25510.313812232584,0.0,0.0,1.0
2022-07-04 06:00:00,R01,13036.782226,-8572.381964,-20181.952098,-0.957136033333336,2.5544673566666645,-1.7803874633333423,13036.782226,-8572.381964,-20181.952098,25509.892469997372,25509.892469997372,0.0,0.0,1.0
2022-07-04 06:05:00,R01,12761.833216,-7779.324979,-20672.463559,-0.9164966999999948,2.6435232833333338,-1.6350382033333275,12761.833216,-7779.324979,-20672.463559,25509.46949193725,25509.46949193725,0.0,0.0,1.0
2022-07-04 06:10:00,R01,12500.66503,-6961.452835,-21118.308922,-0.8705606200000027,2.72624048,-1.4861512100000012,12500.66503,-6961.452835,-21118.308922,25509.045914953764,25509.045914953764,0.0,0.0,1.0
2022-07-04 06:15:00,R01,12254.75792,-6120.776152,-21518.523249,-0.8196903666666671,2.802255609999999,-1.3340477566666717,12254.75792,-6120.776152,-21518.523249,25508.62276169469,25508.62276169469,0.0,0.0,1.0
2022-07-04 06:20:00,R01,12025.476288,-5259.406253,-21872.240084,-0.7642721066666672,2.8712329966666674,-1.1790561166666642,12025.476288,-5259.406253,-21872.240084,25508.20104161566,25508.20104161566,0.0,0.0,1.0
2022-07-04 06:25:00,R01,11814.062171,-4379.546428,-22178.693326,-0.7047137233333342,2.9328660833333347,-1.0215108066666654,11814.062171,-4379.546428,-22178.693326,25507.781744871852,25507.781744871852,0.0,0.0,1.0
2022-07-04 06:30:00,R01,11621.629327,-3483.482738,-22437.218899,-0.6414428133333301,2.986878966666665,-0.8617519099999966,11621.629327,-3483.482738,-22437.218899,25507.365840513074,25507.365840513074,0.0,0.0,1.0
2022-07-04 06:35:00,R01,11449.157948,-2573.574469,-22647.256192,-0.5749045966666684,3.0330275633333335,-0.7001243100000041,11449.157948,-2573.574469,-22647.256192,25506.95427313545,25506.95427313545,0.0,0.0,1.0
2022-07-04 06:40:00,R01,11297.490016,-1652.244207,-22808.349289,-0.5055597733333344,3.071100873333334,-0.5369769900000029,11297.490016,-1652.244207,-22808.349289,25506.547960674954,25506.547960674954,0.0,0.0,1.0
2022-07-04 06:45:00,R01,11167.32534,-721.967658,-22920.147965,-0.4338822533333344,3.10092183,-0.3726622533333284,11167.32534,-721.967658,-22920.147965,25506.147793935834,25506.147793935834,0.0,0.0,1.0
2022-07-04 06:50:00,R01,11059.21828,214.736819,-22982.408457,-0.3603568666666676,3.1223482566666667,-0.2075349733333375,11059.21828,214.73681899999997,-22982.408457,25505.754632053246,25505.754632053246,2.842170943040401e-14,0.0,1.0
2022-07-04 06:55:00,R01,10973.575174,1155.318856,-22994.994008,-0.28547701999999847,3.135273456666667,-0.041951836666667075,10973.575174,1155.318856,-22994.994008,25505.369301118033,25505.369301118033,0.0,0.0,1.0
2022-07-04 07:00:00,R01,10910.652488,2097.206871,-22957.87518,-0.20974228666666628,3.139626716666666,0.12372942666667465,10910.652488,2097.206871,-22957.87518,25504.99259270879,25504.99259270879,0.0,0.0,1.0
2022-07-04 07:05:00,R01,10870.55569,3037.818989,-22871.129938,-0.13365599333333497,3.135373726666667,0.2891508066666696,10870.55569,3037.818989,-22871.129938,25504.625264061422,25504.625264061422,0.0,0.0,1.0
2022-07-04 07:10:00,R01,10853.238858,3974.57398,-22734.943501,-0.05772277333332871,3.1225166366666675,0.45395478999998884,10853.238858,3974.57398,-22734.943501,25504.26803546725,25504.26803546725,0.0,0.0,1.0
2022-07-04 07:15:00,R01,10858.505023,4904.90224,-22549.607957,0.017553883333330304,3.101094200000001,0.6177851466666713,10858.505023,4904.90224,-22549.607957,25503.9215873338,25503.9215873338,0.0,0.0,1.0
2022-07-04 07:20:00,R01,10886.00724,5826.256682,-22315.521663,0.09167405666667036,3.0711814733333327,0.7802876466666688,10886.00724,5826.256682,-22315.521663,25503.586564358047,25503.586564358047,0.0,0.0,1.0
2022-07-04 07:25:00,R01,10935.250396,6736.123565,-22033.188396,0.1641438533333288,3.032889609999999,0.9411108899999938,10935.250396,6736.123565,-22033.188396,25503.263571546988,25503.263571546988,0.0,0.0,1.0
2022-07-04 07:30:00,R01,11005.593727,7632.033141,-21703.216292,0.2344777700000001,2.9863652533333336,1.0999070133333346,11005.593727,7632.033141,-21703.216292,25502.95317343539,25502.95317343539,0.0,0.0,1.0
2022-07-04 07:35:00,R01,11096.25405,8511.570137,-21326.316552,0.3022010766666669,2.931789986666669,1.256332466666669,11096.25405,8511.570137,-21326.316552,25502.65589728491,25502.65589728491,0.0,0.0,1.0
2022-07-04 07:40:00,R01,11206.309687,9372.383966,-20903.301923,0.36685212333333767,2.869379429999996,1.4100487633333372,11206.309687,9372.383966,-20903.301923,25502.372228700206,25502.372228700206,0.0,0.0,1.0
2022-07-04 07:45:00,R01,11334.705064,10212.198653,-20435.084969,0.4279845899999964,2.79938229,1.5607231799999985,11334.705064,10212.198653,-20435.084969,25502.10261736181,25502.10261736181,0.0,0.0,1.0
2022-07-04 07:50:00,R01,11480.255956,11028.822434,-19922.67611,0.48516964000000373,2.722079270000001,1.7080295299999975,11480.255956,11028.822434,-19922.67611,25501.847471897796,25501.847471897796,0.0,0.0,1.0
2022-07-04 07:55:00,R01,11641.655377,11820.156943,-19367.181465,0.5379980699999942,2.6377816966666674,1.851648816666663,11641.655377,11820.156943,-19367.181465,25501.60716449502,25501.60716449502,0.0,0.0,1.0
2022-07-04 08:00:00,R01,11817.480049,12584.206014,-18769.800472,0.5860822400000022,2.546830236666665,1.991269976666675,11817.480049,12584.206014,-18769.800472,25501.382030588033,25501.382030588033,0.0,0.0,1.0
2022-07-04 08:05:00,R01,12006.197464,13319.083971,-18131.823316,0.6290580500000033,2.449593190000002,2.126590519999991,12006.197464,13319.083971,-18131.823316,25501.17236782949,25501.17236782949,0.0,0.0,1.0
2022-07-04 08:10:00,R01,12206.173467,14023.023463,-17454.628147,0.6665866766666659,2.346464973333332,2.257317230000008,12206.173467,14023.023463,-17454.628147,25500.978442020376,25500.978442020376,0.0,0.0,1.0
2022-07-04 08:15:00,R01,12415.680353,14694.3827,-16739.678121,0.698356286666664,2.237864123333335,2.3831667533333287,12415.680353,14694.3827,-16739.678121,25500.800480702866,25500.800480702866,0.0,0.0,1.0
2022-07-04 08:20:00,R01,12632.905417,15331.652174,-15988.518241,0.7240835466666673,2.1242315800000022,2.50386626666667,12632.905417,15331.652174,-15988.518241,25500.638682240424,25500.638682240424,0.0,0.0,1.0
2022-07-04 08:25:00,R01,12855.959938,15933.460733,-15202.772021,0.7435150700000001,2.0060285299999974,2.6191540666666637,12855.959938,15933.460733,-15202.772021,25500.493210524663,25500.493210524663,0.0,0.0,1.0
2022-07-04 08:30:00,R01,13082.888542,16498.581032,-14384.13799,0.7564286800000021,1.8837343299999945,2.728780103333338,13082.888542,16498.581032,-14384.13799,25500.36420107027,25500.36420107027,0.0,0.0,1.0
2022-07-04 08:35:00,R01,13311.678895,17025.93434,-13534.386009,0.762634509999995,1.757844360000005,2.8325066033333313,13311.678895,17025.93434,-13534.386009,25500.251759427683,25500.251759427683,0.0,0.0,1.0
2022-07-04 08:40:00,R01,13540.2717,17514.594639,-12655.353455,0.7619760166666674,1.6288676633333308,2.9301085133333316,13540.2717,17514.594639,-12655.353455,25500.155963234592,25500.155963234592,0.0,0.0,1.0
2022-07-04 08:45:00,R01,13766.570928,17963.792052,-11748.941232,0.7543307599999995,1.4973247100000056,3.0213740766666706,13766.570928,17963.792052,-11748.941232,25500.07686412225,25500.07686412225,0.0,0.0,1.0
2022-07-04 08:50:00,R01,13988.454254,18372.915525,-10817.109665,0.7396110866666701,1.3637449099999988,3.106105223333331,13988.454254,18372.915525,-10817.109665,25500.014486460062,25500.014486460062,0.0,0.0,1.0
2022-07-04 08:55:00,R01,14203.783628,18741.514816,-9861.874239,0.7177645799999967,1.2286643033333287,3.1841180866666643,14203.783628,18741.514816,-9861.874239,25499.96883243664,25499.96883243664,0.0,0.0,1.0
2022-07-04 09:00:00,R01,14410.415962,19069.301706,-8885.301245,0.6887744466666663,1.0926229666666647,3.2552433133333336,14410.415962,19069.301706,-8885.301245,25499.939881629474,25499.939881629474,0.0,0.0,1.0
2022-07-04 09:05:00,R01,14606.21384,19356.150506,-7889.503276,0.6526595933333375,0.9561626666666779,3.319326563333334,14606.21384,19356.150506,-7889.503276,25499.927589951043,25499.927589951043,0.0,0.0,1.0
2022-07-04 09:10:00,R01,14789.056239,19602.097792,-6876.634658,0.6094746633333307,0.8198242866666624,3.376228726666668,14789.056239,19602.097792,-6876.634658,25499.931892204004,25499.931892204004,0.0,0.0,1.0
2022-07-04 09:15:00,R01,14956.849196,19807.341409,-5848.886765,0.5593098566666656,0.6841453900000003,3.4258263099999993,14956.849196,19807.341409,-5848.886765,25499.952704943673,25499.952704943673,0.0,0.0,1.0
2022-07-04 09:20:00,R01,15107.536355,19972.238739,-4808.483252,0.5022905300000032,0.549657766666666,3.4680117100000007,15107.536355,19972.238739,-4808.483252,25499.989924508274,25499.989924508274,0.0,0.0,1.0
2022-07-04 09:25:00,R01,15239.109372,20097.304227,-3757.675236,0.4385767233333354,0.41688496000000064,3.5026933866666665,15239.109372,20097.304227,-3757.675236,25500.043427877095,25500.043427877095,0.0,0.0,1.0
2022-07-04 09:30:00,R01,15349.618106,20183.206207,-2698.736387,0.3683624466666636,0.2863399333333291,3.5297961633333337,15349.618106,20183.206207,-2698.736387,25500.113075844274,25500.113075844274,0.0,0.0,1.0
2022-07-04 09:35:00,R01,15437.18056,20230.763007,-1633.958001,0.29187484666666935,0.15852266666667372,3.5492612866666664,15437.18056,20230.763007,-1633.958001,25500.198709744862,25500.198709744862,0.0,0.0,1.0
2022-07-04 09:40:00,R01,15499.992517,20240.938387,-565.643998,0.20937318999999965,0.033917933333323165,3.5610466766666664,15499.992517,20240.938387,-565.643998,25500.30015403465,25500.30015403465,0.0,0.0,1.0
2022-07-04 09:45:00,R01,15536.336839,20214.836302,503.894066,0.1211477399999967,-0.08700694999999542,3.56512688,15536.336839,20214.836302,503.89406600000007,25500.41721857263,25500.41721857263,5.684341886080802e-14,0.0,1.0
2022-07-04 09:50:00,R01,15544.592353,20153.695039,1572.342044,0.027518380000001345,-0.20380421000000448,3.5614932599999998,15544.592353,20153.695039,1572.342044,25500.54969308092,25500.54969308092,0.0,0.0,1.0
2022-07-04 09:55:00,R01,15523.24233,20058.880738,2637.388224,-0.07116674333333625,-0.31604766999999506,3.5501539333333327,15523.24233,20058.880738,2637.388224,25500.697354019656,25500.697354019656,0.0,0.0,1.0
2022-07-04 10:00:00,R01,15470.882469,19931.880335,3696.728346,-0.17453286999999668,-0.42333467666666064,3.53113374,15470.882469,19931.880335,3696.728346,25500.859956528744,25500.859956528744,0.0,0.0,1.0
2022-07-04 10:05:00,R01,15386.228379,19774.293971,4748.070629,-0.2821803,-0.5252878800000084,3.5044742766666666,15386.228379,19774.293971,4748.070629,25501.037243222956,25501.037243222956,0.0,0.0,1.0
2022-07-04 10:10:00,R01,15268.122514,19587.826878,5789.140732,-0.39368621666666515,-0.6215569766666643,3.4702336766666666,15268.122514,19587.826878,5789.140732,25501.22893744367,25501.22893744367,0.0,0.0,1.0
